Predicted Passengers,Source Airport,Destination Airport,Quarter Year,Largest Carrier,Predicted Fare,carrier_lg,Revenue
106.8,BZN,LGA,2026.0,UA,249.3197,UA,26627.343960000002
12.21,PHF,MCO,2026.0,AA,273.82599999999985,AA,3343.4154599999983
54.04,BUR,LGA,2026.0,WN,231.4185000000003,WN,12505.855740000017
437.45,LGA,SRQ,2026.0,DL,228.9625,DL,100159.645625
13.47,BZN,HPN,2026.0,AA,578.720700000001,AA,7795.367829000013
1456.35,DFW,PHX,2026.0,AA,261.62890000000004,AA,381023.24851500004
6.99,PHF,SAN,2026.0,AA,432.05120000000016,AA,3020.037888000001
1342.44,DFW,SEA,2026.0,AA,279.52809999999977,AA,375249.7025639997
1515.53,ATL,TPA,2026.0,DL,198.16409999999993,DL,300323.6384729999
223.36,BZN,EWR,2026.0,UA,378.9817000000002,UA,84649.35251200006
460.01,DFW,SJC,2026.0,AA,249.79970000000017,AA,114910.35999700008
58.13,BIS,PHX,2026.0,AA,395.9261000000003,AA,23015.18419300002
386.96,PAE,PHX,2026.0,AS,223.7596000000001,AS,86586.01481600002
138.72,PDX,BWI,2026.0,WN,348.75840000000034,WN,48379.76524800005
590.61,BDL,FLL,2026.0,B6,184.9812999999999,B6,109251.80559299994
459.06,MSP,BWI,2026.0,DL,223.0156,DL,102377.54133600001
8.74,JFK,OKC,2026.0,DL,401.8096000000007,DL,3511.8159040000064
1028.39,AUS,BOS,2026.0,B6,237.8320000000002,B6,244584.0504800002
353.2,DFW,RSW,2026.0,AA,318.9818999999998,AA,112664.40707999993
327.48,PDX,DCA,2026.0,AS,357.3750999999998,AS,117033.19774799995
29.2,IAH,BUR,2026.0,AA,273.2477000000002,AA,7978.8328400000055
205.94,DFW,SAV,2026.0,AA,260.6764999999998,AA,53683.71840999996
182.92,ATW,TPA,2026.0,AA,210.21179999999995,AA,38451.94245599999
144.19,LGB,STL,2026.0,WN,238.10379999999975,WN,34332.186921999964
338.24,IND,SFO,2026.0,UA,318.95199999999977,UA,107882.32447999992
486.28,AUS,BWI,2026.0,WN,249.0438999999997,WN,121105.06769199985
17.05,MHT,LAX,2026.0,AA,348.4866999999995,AA,5941.698234999992
4.83,MEM,AZA,2026.0,G4,255.24169999999984,G4,1232.8174109999993
639.08,BOS,PIT,2026.0,DL,198.5289,DL,126875.84941200001
1484.39,DFW,PHL,2026.0,AA,266.5280000000002,AA,395631.4979200003
9.45,PHF,SEA,2026.0,AA,399.41749999999985,AA,3774.495374999998
108.56,MCI,SNA,2026.0,WN,299.6476000000002,WN,32529.743456000022
4.99,DFW,PHF,2026.0,AA,396.8818,AA,1980.440182
28.81,BZN,LGB,2026.0,DL,180.9258999999998,DL,5212.475178999995
137.76,BDL,IAD,2026.0,UA,225.2630000000002,UA,31032.230880000025
942.26,MDW,TPA,2026.0,WN,182.5906999999999,WN,172047.91298199992
1124.83,DFW,SAN,2026.0,AA,256.5740999999996,AA,288602.24490299955
16.15,MSP,HPN,2026.0,AA,317.7893000000003,AA,5132.297195000005
1.48,DFW,SWF,2026.0,AA,104.96839999999996,AA,155.35323199999993
35.77,GRR,LGB,2026.0,WN,255.27150000000012,WN,9131.061555000006
226.44,LGA,OKC,2026.0,AA,342.4565000000005,AA,77545.84986000012
146.44,PVD,RDU,2026.0,WN,158.91810000000012,WN,23271.966564000017
128.89,ORD,ONT,2026.0,AA,278.69379999999984,AA,35920.84388199997
460.69,HOU,STL,2026.0,WN,218.89439999999976,WN,100842.4611359999
653.35,DAL,STL,2026.0,WN,210.75510000000003,WN,137696.844585
92.35,BOI,ONT,2026.0,WN,234.65709999999987,WN,21670.58318499999
29.06,PVD,RIC,2026.0,AA,223.53240000000017,AA,6495.851544000005
2513.91,MCO,DCA,2026.0,AA,170.8012000000001,AA,429378.84469200025
1812.3,DTW,FLL,2026.0,DL,228.94850000000017,DL,414923.36655000027
2060.62,BOS,MIA,2026.0,AA,237.5500999999997,AA,489500.4870619994
574.87,MIA,SLC,2026.0,DL,334.98580000000004,DL,192573.28684600003
84.59,PVD,PIT,2026.0,AA,152.12980000000013,AA,12868.659782000012
63.22,JAX,SNA,2026.0,AA,373.8756,AA,23636.415432
115.87,JFK,SJC,2026.0,DL,276.6217,DL,32052.156379
1236.42,BOS,SAN,2026.0,B6,329.7408999999997,B6,407698.2435779997
255.04,LGA,ORF,2026.0,DL,190.34549999999984,DL,48545.716319999956
21.61,PVD,PDX,2026.0,AA,372.7206000000001,AA,8054.492166000002
162.31,IAH,LIT,2026.0,UA,257.48140000000024,UA,41791.80603400004
52.22,DAL,VPS,2026.0,DL,212.7978000000002,DL,11112.30111600001
54.56,HRL,IAH,2026.0,UA,204.99530000000036,UA,11184.54356800002
8.26,CAK,IAH,2026.0,UA,340.27929999999964,UA,2810.707017999997
291.86,ORD,ORF,2026.0,UA,229.74,UA,67051.9164
31.28,MDW,PSP,2026.0,WN,241.87850000000032,WN,7565.95948000001
154.63,MIA,SMF,2026.0,AA,360.9132000000003,AA,55808.00811600005
1523.06,ATL,IAH,2026.0,DL,202.4001,DL,308267.496306
489.51,DAL,TPA,2026.0,WN,200.0,WN,97902.0
40.87,MDW,PNS,2026.0,WN,206.68449999999993,WN,8447.195514999996
82.1,PVD,PHX,2026.0,AA,329.4918999999993,AA,27051.284989999942
14.61,IAH,LGB,2026.0,AA,216.0285999999998,AA,3156.1778459999973
1333.24,ATL,JFK,2026.0,DL,213.2253000000001,DL,284280.49897200015
26.12,DTW,BUR,2026.0,WN,342.2065000000003,WN,8938.433780000008
25.28,CAK,FLL,2026.0,AA,180.40359999999987,AA,4560.603007999997
20.7,BNA,HPN,2026.0,AA,222.39649999999995,AA,4603.607549999999
83.65,BUR,GEG,2026.0,WN,262.30430000000024,WN,21941.75469500002
56.98,PVD,MSP,2026.0,AA,239.53269999999975,AA,13648.573245999985
870.14,DEN,DCA,2026.0,F9,231.4477000000001,F9,201391.90167800008
89.27,IND,ONT,2026.0,WN,313.7150999999999,WN,28005.34697699999
1487.07,JFK,SEA,2026.0,DL,289.7189000000001,DL,430832.2846230001
84.14,PVD,MSY,2026.0,AA,250.69639999999953,AA,21093.59509599996
1.09,MEM,ISP,2026.0,WN,295.93659999999966,WN,322.57089399999967
145.3,GSP,DCA,2026.0,AA,255.5062,AA,37125.05086
274.36,BOI,SFO,2026.0,UA,200.54709999999983,UA,55022.10235599996
941.77,DEN,BWI,2026.0,WN,254.8246999999999,WN,239986.2577189999
4.61,ORD,PHF,2026.0,AA,270.56980000000004,AA,1247.3267780000003
2127.03,LGA,PBI,2026.0,DL,228.4447999999997,DL,485908.9429439994
200.52,BHM,IAH,2026.0,UA,246.36709999999985,UA,49401.53089199997
411.4,DTW,BWI,2026.0,DL,199.55760000000015,DL,82097.99664000006
8.13,ISP,SAT,2026.0,WN,288.7352999999997,WN,2347.4179889999978
283.93,PVD,PBI,2026.0,B6,238.6959999999999,B6,67772.95527999998
149.51,DAL,SNA,2026.0,WN,258.73380000000014,WN,38683.29043800002
717.88,DTW,DCA,2026.0,DL,212.1077000000001,DL,152267.87567600008
45.41,MSP,OAK,2026.0,WN,244.6839999999999,WN,11111.100439999995
116.73,DAL,TUL,2026.0,WN,201.06060000000005,WN,23469.803838000007
564.33,AUS,IAD,2026.0,UA,264.7686999999998,UA,149416.9204709999
5.9,DAL,TYS,2026.0,DL,392.26429999999937,DL,2314.3593699999965
377.13,IAH,MAF,2026.0,UA,291.5745000000004,UA,109961.49118500015
126.98,GSP,FLL,2026.0,DL,207.04840000000004,DL,26291.005832000006
1055.32,DFW,SLC,2026.0,AA,292.44400000000024,AA,308622.00208000024
1843.0,LGA,TPA,2026.0,DL,186.01559999999995,DL,342826.7507999999
952.85,PHL,SFO,2026.0,AA,348.9104000000001,AA,332459.2746400001
0.89,MHT,LGB,2026.0,WN,258.24490000000037,WN,229.83796100000032
691.34,DFW,ONT,2026.0,AA,239.05149999999983,AA,165265.8640099999
412.54,ORF,MCO,2026.0,WN,183.76689999999996,WN,75811.19692599999
543.08,IAH,BNA,2026.0,UA,238.7537,UA,129662.35939600001
76.89,PHL,SJC,2026.0,AA,318.5816000000003,AA,24495.739224000026
28.52,LGB,TPA,2026.0,WN,216.40669999999997,WN,6171.919083999999
190.69,BZN,DFW,2026.0,AA,292.54660000000035,AA,55785.71115400007
412.21,DFW,SMF,2026.0,AA,331.37889999999953,AA,136597.6963689998
167.04,LGA,SLC,2026.0,AA,328.51869999999985,AA,54875.76364799997
317.02,DFW,OMA,2026.0,AA,250.8575999999999,AA,79526.87635199996
1651.33,PHL,TPA,2026.0,AA,202.3175999999999,AA,334093.1224079998
144.83,GRR,LAX,2026.0,DL,366.4945000000005,DL,53079.39843500008
1354.58,JFK,PBI,2026.0,B6,207.44110000000023,B6,280995.5652380003
828.47,MSP,EWR,2026.0,DL,249.28030000000012,DL,206521.2501410001
424.55,PHX,IAD,2026.0,UA,318.45960000000036,UA,135202.02318000016
223.23,MDW,SRQ,2026.0,WN,225.0433999999997,WN,50236.43818199993
4.34,MOT,AZA,2026.0,G4,209.8217999999999,G4,910.6266119999996
1.26,ISP,OKC,2026.0,AA,351.12610000000024,AA,442.4188860000003
434.49,PHX,PIT,2026.0,WN,318.4127999999995,WN,138347.17747199978
250.32,BUR,JFK,2026.0,DL,271.3974000000002,DL,67936.19716800004
2624.45,JFK,MCO,2026.0,B6,186.26680000000007,B6,488847.90326000017
525.2,DFW,MCI,2026.0,AA,229.5210999999998,AA,120544.4817199999
56.98,DFW,OAK,2026.0,NK,168.32450000000014,NK,9591.130010000008
290.42,ORF,SAN,2026.0,AA,343.0546000000002,AA,99629.91693200007
781.76,PHX,BWI,2026.0,WN,260.8452999999997,WN,203918.42172799978
1657.9,IAH,EWR,2026.0,UA,266.76849999999996,UA,442275.49614999996
748.87,DTW,EWR,2026.0,DL,191.9336,DL,143733.315032
32.4,DAL,TUS,2026.0,WN,246.37469999999993,WN,7982.540279999997
60.45,PVD,PHL,2026.0,AA,340.3422000000002,AA,20573.685990000013
126.88,MDW,SAV,2026.0,WN,201.14049999999992,WN,25520.70663999999
165.97,AUS,BUR,2026.0,WN,238.14810000000045,WN,39525.44015700008
27.23,PVD,CLE,2026.0,UA,248.3007,UA,6761.228061000001
300.73,MDW,STL,2026.0,WN,188.5639,WN,56706.821647
327.12,ATL,SNA,2026.0,DL,436.3070000000007,DL,142724.74584000022
54.74,MHT,LAS,2026.0,AA,305.31710000000004,AA,16713.058054
585.51,DFW,MSY,2026.0,AA,208.82239999999976,AA,122267.60342399986
22.02,BZN,ONT,2026.0,DL,253.72349999999983,DL,5586.991469999996
306.13,BDL,LAX,2026.0,AA,326.1642000000004,AA,99848.64654600012
221.14,BIS,AZA,2026.0,G4,168.2200999999997,G4,37200.19291399993
887.78,PHX,DCA,2026.0,AA,332.7690999999996,AA,295425.7515979996
1060.97,DFW,SNA,2026.0,AA,305.66650000000016,AA,324302.98650500015
1231.85,BOS,CLT,2026.0,AA,199.48440000000016,AA,245734.85814000017
1300.63,ORD,SAN,2026.0,UA,307.5104,UA,399957.25155200006
307.85,ORD,TUS,2026.0,AA,326.49410000000006,AA,100511.20868500002
1107.82,DFW,MSP,2026.0,DL,266.0425999999997,DL,294727.31313199963
104.53,PHX,FSD,2026.0,AA,301.2837999999995,AA,31493.195613999946
51.98,BOI,DAL,2026.0,WN,234.68140000000025,WN,12198.739172000012
211.17,MOT,PHX,2026.0,UA,273.052,UA,57660.39084
377.69,DFW,MKE,2026.0,AA,258.2186000000001,AA,97526.58303400004
33.53,BZN,DAL,2026.0,AS,198.0138,AS,6639.402714000001
521.43,PHX,GEG,2026.0,AA,251.05939999999975,AA,130909.90294199986
208.4,DFW,MTJ,2026.0,AA,255.0921,AA,53161.19364
751.77,IND,FLL,2026.0,WN,193.54160000000013,WN,145498.7686320001
109.91,ISP,BWI,2026.0,WN,199.90100000000007,WN,21971.11891000001
226.65,TYS,PIE,2026.0,G4,95.2808,G4,21595.39332
757.58,IND,TPA,2026.0,WN,197.34709999999984,WN,149506.2160179999
8.18,JAX,PHF,2026.0,AA,329.68279999999965,AA,2696.805303999997
75.63,MCI,ONT,2026.0,WN,316.8256000000002,WN,23961.52012800001
17.53,LGB,MEM,2026.0,AA,195.23419999999973,AA,3422.4555259999956
37.43,ONT,ORF,2026.0,AA,362.06760000000065,AA,13552.190268000024
204.1,MEM,MIA,2026.0,AA,263.87239999999997,AA,53856.35683999999
311.92,ELP,PHX,2026.0,WN,190.41009999999997,WN,59392.718391999995
237.06,FAT,PHX,2026.0,AA,261.8529999999997,AA,62074.87217999993
1104.17,BUR,OAK,2026.0,WN,172.47980000000007,WN,190447.0207660001
15.88,MHT,IND,2026.0,AA,281.50320000000033,AA,4470.270816000006
7.92,JAX,LGB,2026.0,WN,268.23799999999994,WN,2124.4449599999994
1731.3,ORD,IAH,2026.0,UA,247.37159999999977,UA,428274.4510799996
14.57,HPN,SAT,2026.0,AA,276.80399999999975,AA,4033.034279999996
56.97,EGE,FLL,2026.0,AA,538.7110999999998,AA,30690.371366999985
65.14,OKC,BWI,2026.0,WN,284.02860000000027,WN,18501.62300400002
17.14,MHT,CHS,2026.0,WN,255.6715000000002,WN,4382.209510000003
369.45,BUR,SLC,2026.0,DL,232.16389999999993,DL,85772.95285499997
5.82,FLL,PHF,2026.0,AA,229.1018000000001,AA,1333.3724760000007
1.87,HPN,PSP,2026.0,AA,436.50870000000026,AA,816.2712690000005
1289.89,DTW,PHX,2026.0,DL,298.2493999999997,DL,384708.91856599966
251.27,FAR,AZA,2026.0,G4,146.91820000000016,G4,36916.13611400004
768.37,EWR,SLC,2026.0,UA,371.9527000000003,UA,285797.2960990002
3515.64,FLL,EWR,2026.0,UA,193.07400000000024,UA,678778.6773600008
896.79,DTW,SFO,2026.0,DL,391.99620000000033,DL,351538.2721980003
1835.69,AUS,LAX,2026.0,DL,225.0076,DL,413044.201244
129.98,MSP,SJC,2026.0,DL,353.26669999999956,DL,45917.60566599994
461.94,ORD,CMH,2026.0,UA,219.02889999999977,UA,101178.2100659999
3470.73,ORD,LAX,2026.0,UA,268.2769000000003,UA,931116.685137001
570.82,FLL,SLC,2026.0,DL,290.4390999999995,DL,165788.44706199973
1055.35,DTW,MIA,2026.0,DL,238.8117000000001,DL,252029.92759500007
296.6,EWR,STL,2026.0,UA,272.86090000000036,UA,80930.54294000012
1118.1,HPN,PBI,2026.0,B6,234.79060000000015,B6,262519.36986000015
35.47,BUR,PHL,2026.0,AA,316.45640000000026,AA,11224.708508000009
238.86,JAX,LAX,2026.0,AA,340.5198999999998,AA,81336.58331399994
212.4,ORD,EGE,2026.0,AA,219.94769999999983,AA,46716.89147999996
79.39,AZA,SGF,2026.0,G4,101.30829999999992,G4,8042.865936999993
132.95,FLL,SAV,2026.0,DL,183.67649999999983,DL,24419.790674999975
1061.85,ORD,BNA,2026.0,UA,210.62639999999996,UA,223653.64283999993
21.1,ONT,PBI,2026.0,AA,292.3913000000002,AA,6169.456430000004
49.08,FLL,SJC,2026.0,WN,298.4804999999997,WN,14649.422939999986
81.01,AZA,RAP,2026.0,G4,101.30829999999992,G4,8206.985382999994
66.88,OAK,DCA,2026.0,WN,264.0923,WN,17662.493024
206.45,EGE,EWR,2026.0,UA,560.1897000000007,UA,115651.16356500014
55.24,ONT,EWR,2026.0,UA,334.4759000000004,UA,18476.448716000024
498.77,JAX,LGA,2026.0,AA,213.09270000000015,AA,106284.24597900007
44.17,ONT,FLL,2026.0,AA,356.8388999999999,AA,15761.574212999996
472.18,ORD,JAX,2026.0,UA,266.81179999999955,UA,125983.19572399979
659.43,AUS,SJC,2026.0,WN,274.08330000000007,WN,180738.75051900002
237.15,MEM,PHX,2026.0,AA,295.07009999999997,AA,69975.87421499999
118.08,FLL,SMF,2026.0,WN,349.3543000000003,WN,41251.75574400004
493.7,MSY,SFO,2026.0,UA,317.2159999999997,UA,156609.53919999985
70.16,LGB,MCO,2026.0,WN,190.4958000000001,WN,13365.185328000005
12.66,BUR,RIC,2026.0,AA,315.7452999999997,AA,3997.3354979999963
6.78,LGB,ORF,2026.0,DL,263.4216999999999,DL,1785.9991259999993
10.32,MHT,CLE,2026.0,AA,265.45729999999986,AA,2739.5193359999985
657.07,FLL,PIT,2026.0,WN,183.8478999999999,WN,120800.93965299994
306.24,ISP,TPA,2026.0,F9,172.16429999999983,F9,52723.59523199995
34.8,EUG,ONT,2026.0,AS,231.55269999999985,AS,8058.033959999994
40.23,AVL,MIA,2026.0,AA,324.6592000000003,AA,13061.039616000011
811.64,ORD,BWI,2026.0,UA,196.83860000000007,UA,159762.08130400005
554.35,FLL,SEA,2026.0,AS,311.4215999999999,AS,172636.56395999994
16.8,HPN,SLC,2026.0,AA,349.44939999999997,AA,5870.749919999999
38.84,OAK,TPA,2026.0,WN,269.5034999999996,WN,10467.515939999985
38.61,ELP,BUR,2026.0,WN,240.50469999999976,WN,9285.886466999991
432.07,MSY,PHX,2026.0,WN,287.21780000000007,WN,124098.19484600003
15.77,HPN,SAN,2026.0,AA,310.56989999999956,AA,4897.687322999993
48.7,MEM,PIE,2026.0,G4,102.72010000000004,G4,5002.468870000002
26.44,LGB,MSP,2026.0,WN,211.37620000000004,WN,5588.786728000001
43.49,JAC,SNA,2026.0,DL,540.3232999999999,DL,23498.660316999998
343.85,AUS,SNA,2026.0,AA,256.80999999999995,AA,88304.11849999998
676.32,FLL,HPN,2026.0,B6,207.91590000000005,B6,140617.68148800003
535.93,FLL,SAN,2026.0,AS,258.3432000000003,AS,138453.87117600016
2.85,HPN,OKC,2026.0,AA,354.25300000000004,AA,1009.6210500000002
34.55,BUR,OKC,2026.0,WN,300.4628999999997,WN,10380.993194999988
97.77,ONT,GEG,2026.0,WN,252.52760000000023,WN,24689.62345200002
75.63,ONT,OKC,2026.0,WN,270.76979999999986,WN,20478.319973999987
5.11,ORD,ISP,2026.0,WN,244.56799999999976,WN,1249.7424799999987
39.89,LGB,OMA,2026.0,WN,220.7014000000001,WN,8803.778846000003
197.4,JAX,ORF,2026.0,AA,203.95600000000024,AA,40260.91440000005
200.76,AUS,OAK,2026.0,WN,242.89690000000047,WN,48763.981644000094
570.3,ORD,CLE,2026.0,UA,218.34459999999973,UA,124521.92537999984
1347.96,BOS,PHX,2026.0,AA,291.9974,AA,393600.81530400005
52.33,MCI,PIE,2026.0,G4,103.68820000000004,G4,5426.003506000002
42.86,ONT,IAD,2026.0,UA,311.14509999999984,UA,13335.678985999994
19.68,HPN,SFO,2026.0,AA,311.2893000000001,AA,6126.173424000001
8.3,BDL,BUR,2026.0,UA,370.8622999999997,UA,3078.157089999998
963.03,EWR,RDU,2026.0,UA,179.49659999999986,UA,172860.61069799986
1101.4,AUS,ORD,2026.0,UA,249.43840000000017,UA,274731.45376000024
1858.81,ORD,FLL,2026.0,UA,211.7793,UA,393657.480633
14.22,LGB,MIA,2026.0,WN,195.3805000000001,WN,2778.3107100000016
222.93,AUS,LGA,2026.0,AA,234.2213999999998,AA,52214.976701999956
78.27,AZA,ICT,2026.0,G4,99.70869999999992,G4,7804.1999489999935
212.6,EUG,PHX,2026.0,AA,252.82489999999996,AA,53750.57373999999
170.21,EGE,MIA,2026.0,AA,627.1322999999998,AA,106744.18878299996
516.22,JAX,DCA,2026.0,AA,210.3683000000001,AA,108596.32382600005
85.6,ELP,LGB,2026.0,WN,171.05540000000028,WN,14642.342240000022
219.59,JAX,FLL,2026.0,B6,135.36299999999974,B6,29724.361169999946
107.15,FAR,PHX,2026.0,AA,353.0627999999997,AA,37830.67901999997
152.88,BUR,RNO,2026.0,WN,158.55380000000036,WN,24239.704944000056
128.95,BHM,LAX,2026.0,AA,413.45669999999984,AA,53315.24146499998
721.3,ISP,MCO,2026.0,WN,156.34120000000033,WN,112768.90756000023
9.84,MHT,DTW,2026.0,AA,280.82050000000004,AA,2763.27372
271.34,ONT,SLC,2026.0,DL,228.3342999999999,DL,61956.228961999965
1025.69,BUR,PHX,2026.0,WN,174.2757999999998,WN,178752.9453019998
61.35,BUR,MFR,2026.0,AS,121.3467,AS,7444.620045
0.9,HPN,RNO,2026.0,AA,297.11429999999984,AA,267.4028699999999
79.09,AVL,TPA,2026.0,AA,281.1746000000001,AA,22238.09911400001
877.53,ONT,SMF,2026.0,WN,181.5355,WN,159302.84731500002
66.16,ONT,MSP,2026.0,WN,296.612,WN,19623.84992
70.24,OMA,AZA,2026.0,G4,149.03049999999982,G4,10467.902319999987
133.53,OAK,STL,2026.0,WN,273.48319999999967,WN,36518.211695999955
1.09,MHT,BUR,2026.0,AA,669.9305999999998,AA,730.2243539999998
17.46,HPN,SEA,2026.0,AA,370.24059999999986,AA,6464.400875999998
186.34,FLL,OKC,2026.0,WN,189.74160000000003,WN,35356.449744000005
3.22,CAK,SNA,2026.0,UA,362.13759999999985,UA,1166.0830719999997
1622.1,LAX,SJC,2026.0,AS,142.16400000000024,AS,230604.22440000038
930.17,IAH,PHL,2026.0,UA,232.28950000000032,UA,216068.7242150003
95.34,SDF,IAD,2026.0,UA,198.08759999999975,UA,18885.671783999976
165.49,HOU,SLC,2026.0,WN,262.6752999999997,WN,43470.135396999955
450.4,CVG,MIA,2026.0,AA,198.30840000000015,AA,89318.10336000007
2049.62,BOS,TPA,2026.0,B6,211.0033,B6,432476.58374599996
231.87,BOS,EYW,2026.0,B6,290.2214999999996,B6,67293.6592049999
40.62,MIA,OAK,2026.0,WN,222.2788,WN,9028.964855999999
16.03,CVG,LGB,2026.0,DL,237.1469999999999,DL,3801.4664099999986
239.86,ALB,TPA,2026.0,WN,241.53639999999984,WN,57934.92090399996
23.17,CVG,OAK,2026.0,WN,283.43579999999986,WN,6567.2074859999975
420.73,CVG,LGA,2026.0,DL,216.29259999999985,DL,91000.78559799994
33.41,BUR,MSY,2026.0,WN,278.31289999999996,WN,9298.433988999997
26.98,OKC,IAD,2026.0,UA,339.0584000000002,UA,9147.795632000005
156.3,EWR,ROC,2026.0,UA,172.5844999999999,UA,26974.957349999986
322.51,ONT,JFK,2026.0,DL,233.0926000000001,DL,75174.69442600003
120.12,MCI,LGB,2026.0,WN,219.02349999999987,WN,26309.102819999986
132.97,FLL,ISP,2026.0,WN,171.1519999999999,WN,22758.081439999987
4.15,LGB,RIC,2026.0,AA,244.89899999999983,AA,1016.3308499999994
986.35,MCI,PHX,2026.0,WN,248.5124000000003,WN,245120.2057400003
5.64,BUF,ISP,2026.0,WN,220.2217000000002,WN,1242.050388000001
50.33,ONT,OMA,2026.0,WN,270.8623999999999,WN,13632.504591999996
128.94,ELP,DCA,2026.0,AA,339.9702999999998,AA,43835.77048199997
291.1,ORD,MEM,2026.0,UA,238.17639999999955,UA,69333.15003999988
501.51,MDW,MCI,2026.0,WN,181.1449999999999,WN,90846.02894999995
151.13,AMA,DAL,2026.0,WN,173.6468000000002,WN,26243.24088400003
14.59,LAS,ISP,2026.0,WN,226.87880000000024,WN,3310.1616920000033
284.48,CVG,JFK,2026.0,AA,186.45520000000005,AA,53042.775296000014
193.73,MDW,LGB,2026.0,WN,206.6387999999998,WN,40032.13472399996
98.52,HOU,JAX,2026.0,WN,246.9081,WN,24325.386012
42.44,SDF,PIE,2026.0,G4,88.20969999999994,G4,3743.619667999997
4046.69,LAX,SFO,2026.0,AS,145.75310000000027,AS,589817.6122390011
5.97,MHT,OAK,2026.0,WN,304.035,WN,1815.08895
7.41,CVG,ISP,2026.0,WN,215.38019999999997,WN,1595.9672819999998
325.17,SDF,TPA,2026.0,WN,194.6644000000002,WN,63299.02294800007
956.19,MIA,MSP,2026.0,DL,217.9177,DL,208370.725563
352.4,CVG,IAH,2026.0,UA,248.9713999999997,UA,87737.5213599999
85.39,ALB,PIE,2026.0,G4,118.28920000000016,G4,10100.714788000014
593.13,SEA,BWI,2026.0,AS,309.33329999999984,AS,183474.8602289999
941.41,IAH,PHX,2026.0,UA,251.04770000000033,UA,236338.8152570003
123.44,CVG,IAD,2026.0,UA,193.89589999999967,UA,23934.50989599996
96.14,CAK,TPA,2026.0,AA,133.1743999999997,AA,12803.386815999971
513.9,SEA,DCA,2026.0,AS,378.99969999999985,AS,194767.94582999992
2953.44,LAS,LAX,2026.0,WN,135.99899999999985,WN,401664.88655999955
436.61,CVG,LAX,2026.0,DL,317.28579999999954,DL,138530.1531379998
557.77,MIA,MSY,2026.0,AA,192.2422000000001,AA,107226.93189400005
1910.71,LAS,JFK,2026.0,DL,402.5995,DL,769250.8906449999
8.74,HOU,ISP,2026.0,WN,292.9627000000001,WN,2560.493998000001
5.87,CAK,SLC,2026.0,UA,317.84909999999974,UA,1865.7742169999985
252.2,SDF,FLL,2026.0,G4,169.4093,G4,42725.02546
34.55,BUR,BWI,2026.0,WN,311.584,WN,10765.2272
61.95,CVG,ONT,2026.0,AA,302.1454000000003,AA,18717.90753000002
476.01,MSY,BWI,2026.0,WN,222.57010000000028,WN,105945.59330100013
187.57,ORD,ELP,2026.0,AA,318.1561999999999,AA,59676.55843399998
167.89,OAK,GEG,2026.0,WN,176.24710000000002,WN,29590.125619000002
47.04,BHM,SNA,2026.0,AA,404.98180000000025,AA,19050.343872000012
18.83,LGB,PIT,2026.0,WN,239.6061000000002,WN,4511.782863000003
1433.89,FLL,DCA,2026.0,B6,181.1261999999998,B6,259715.04691799975
2384.75,ORD,LAS,2026.0,AA,242.21610000000015,AA,577624.8444750004
1436.61,BOS,PBI,2026.0,B6,248.49210000000016,B6,356986.2357810002
23.86,HPN,SRQ,2026.0,AA,238.23790000000025,AA,5684.356294000006
259.65,MHT,BWI,2026.0,WN,215.2727000000002,WN,55895.556555000054
141.78,EGE,JFK,2026.0,AA,584.9666000000005,AA,82936.56454800008
12.3,JAC,LGB,2026.0,DL,561.0003999999999,DL,6900.30492
83.19,ONT,MIA,2026.0,AA,274.13590000000016,AA,22805.365521000014
1.74,LGB,JFK,2026.0,DL,350.73510000000033,DL,610.2790740000006
952.63,ONT,SEA,2026.0,AS,182.7646999999999,AS,174107.1361609999
51.36,ORD,BUR,2026.0,WN,292.2512999999997,WN,15010.026767999983
135.52,MSY,OAK,2026.0,WN,238.6950000000004,WN,32347.946400000055
40.65,ORD,HOU,2026.0,AA,236.3233999999997,AA,9606.546209999988
13.94,EYW,JFK,2026.0,B6,309.04059999999976,B6,4308.025963999997
315.74,AZA,FSD,2026.0,G4,132.55779999999973,G4,41853.79977199992
162.04,FLL,PNS,2026.0,DL,144.67220000000023,DL,23442.683288000037
38.77,ONT,SDF,2026.0,AA,375.72010000000023,AA,14566.66827700001
15.07,JAX,BUR,2026.0,AA,351.8130000000003,AA,5301.821910000004
2404.78,FLL,JFK,2026.0,B6,195.0285000000002,B6,469000.6362300005
1879.11,EWR,PHX,2026.0,UA,290.5404999999998,UA,545957.5589549995
612.78,AUS,MIA,2026.0,AA,238.6778999999999,AA,146257.04356199995
1.77,EYW,ISP,2026.0,AA,315.60999999999984,AA,558.6296999999997
343.69,EWR,DCA,2026.0,UA,218.9669999999998,UA,75256.76822999993
176.91,FLL,ROC,2026.0,AA,227.0750000000003,AA,40171.83825000005
751.44,MSY,EWR,2026.0,UA,210.3503999999999,UA,158065.70457599993
212.4,ORD,EYW,2026.0,AA,275.85429999999974,AA,58591.45331999995
